Ref,Val,Package,PosX,PosY,Rot,Side
"JP14","Jumper_2_Open","SM0805_jumper",79.676000,98.523000,-90.000000,top
"JP16","Jumper_2_Open","SM0805_jumper",85.176000,98.523000,-90.000000,top
"JP17","Jumper_2_Open","SM0805_jumper",87.926000,98.523000,-90.000000,top
"JP20","Jumper_2_Open","SM0805_jumper",94.926000,91.023000,-90.000000,top
"JP21","Jumper_2_Open","SM0805_jumper",98.176000,91.023000,-90.000000,top
"JP22","Jumper_2_Open","SM0805_jumper",110.926000,91.023000,-90.000000,top
"JP23","Jumper_2_Open","SM0805_jumper",116.426000,91.023000,-90.000000,top
"JP24","Jumper_2_Open","SM0805_jumper",121.926000,91.023000,-90.000000,top
"JP25","Jumper_2_Open","SM0805_jumper",125.676000,98.523000,-90.000000,top
"JP26","Jumper_2_Open","SM0805_jumper",129.926000,98.523000,-90.000000,top
"JP27","Jumper_2_Open","SM0805_jumper",135.926000,98.523000,-90.000000,top
"JP29","Jumper_2_Open","SM0805_jumper",24.676000,98.523000,-90.000000,top
"JP31","Jumper_2_Open","SM0805_jumper",32.926000,98.523000,-90.000000,top
"JP32","Jumper_2_Open","SM0805_jumper",41.176000,98.523000,-90.000000,top
"JP33","Jumper_2_Open","SM0805_jumper",47.926000,98.523000,-90.000000,top
"JP35","Jumper_2_Open","SM0805_jumper",55.926000,98.523000,-90.000000,top
"JP41","Jumper_2_Open","SM0805_jumper",77.926000,91.023000,-90.000000,top
"JP42","Jumper_2_Open","SM0805_jumper",80.426000,91.023000,-90.000000,top
"JP43","Jumper_2_Open","SM0805_jumper",82.426000,98.523000,-90.000000,top
"JP44","Jumper_2_Open","SM0805_jumper",86.676000,91.023000,-90.000000,top
"JP46","Jumper_2_Open","SM0805_jumper",89.426000,91.023000,-90.000000,top
"JP47","Jumper_2_Open","SM0805_jumper",92.176000,91.023000,-90.000000,top
"JP49","Jumper_2_Open","SM0805_jumper",108.176000,91.023000,-90.000000,top
"JP50","Jumper_2_Open","SM0805_jumper",113.676000,91.023000,-90.000000,top
"JP51","Jumper_2_Open","SM0805_jumper",119.176000,91.023000,-90.000000,top
"JP52","Jumper_2_Open","SM0805_jumper",124.676000,91.023000,-90.000000,top
"JP54","Jumper_2_Open","SM0805_jumper",132.676000,98.523000,-90.000000,top
"JP56","Jumper_2_Open","SM0805_jumper",27.426000,98.523000,-90.000000,top
"JP59","Jumper_2_Open","SM0805_jumper",38.426000,98.523000,-90.000000,top
"JP73","Jumper_2_Open","SM0805_jumper",83.926000,91.023000,-90.000000,top
"JP77","Jumper_2_Open","SM0805_jumper",95.926000,98.523000,-90.000000,top
"JP78","Jumper_2_Open","SM0805_jumper",100.926000,98.523000,-90.000000,top
"JP85","Jumper_2_Open","SM0805_jumper",130.176000,91.023000,-90.000000,top
"JP86","Jumper_2_Open","SM0805_jumper",127.426000,91.023000,-90.000000,top
"KNOCK_RAW1","IN_KNOCK1_RAW","PinHeader_1x01_P1.00mm_Vertical",71.926000,96.523000,0.000000,top
"KNOCK_RAW2","IN_KNOCK2_RAW","PinHeader_1x01_P1.00mm_Vertical",74.926000,96.523000,0.000000,top
"M1","Module-power12-0.2","power12",0.309985,23.185109,0.000000,top
"M2","Module-can-0.1","can",121.426000,32.023000,-90.000000,top
"M3","Module-wbo-0.2","wbo",72.726000,15.323000,180.000000,top
"M4","Module-can-0.1","can",133.500995,20.023000,180.000000,top
"M5","Module-power5-0.2","power5",114.138501,7.635499,180.000000,top
"M6","Module-vr-0.1","vr",84.500999,87.526414,180.000000,top
"M7","Module-input-0.1","input",116.676000,79.599997,180.000000,top
"M8","Module-knock-0.1","knock",0.776001,44.060476,0.000000,top
"M9","Module-output-0.2","output",59.226000,85.661714,180.000000,top
"M10","Module-ign8-0.1","ign8",127.426000,46.634854,180.000000,top
"M11","Module-mcu144-0.5","mcu",116.776000,57.923000,180.000000,top
"M12","Module-knock-0.1","knock",0.776001,39.310476,0.000000,top
"MMCU1","MMCU","PinHeader_1x01_P1.00mm_Vertical",121.176000,18.023000,90.000000,top
"MMCU2","MMCU","PinHeader_1x01_P1.00mm_Vertical",120.176000,20.523000,90.000000,top
"MMCU3","MMCU","PinHeader_1x01_P1.00mm_Vertical",117.176000,17.523000,90.000000,top
"MMCU4","MMCU","PinHeader_1x01_P1.00mm_Vertical",119.176000,18.023000,90.000000,top
"MMCU5","MMCU","PinHeader_1x01_P1.00mm_Vertical",82.926000,18.023000,0.000000,top
"MMCU6","MMCU","PinHeader_1x01_P1.00mm_Vertical",80.426000,18.023000,0.000000,top
"MMCU7","MMCU","PinHeader_1x01_P1.00mm_Vertical",78.176000,19.023000,0.000000,top
"MMCU8","MMCU","PinHeader_1x01_P1.00mm_Vertical",75.676000,16.523000,90.000000,top
"MMCU9","MMCU","PinHeader_1x01_P1.00mm_Vertical",74.426000,18.773000,90.000000,top
"MMCU10","MMCU","PinHeader_1x01_P1.00mm_Vertical",73.176000,16.523000,90.000000,top
"MMCU11","MMCU","PinHeader_1x01_P1.00mm_Vertical",71.676000,18.773000,90.000000,top
"MMCU12","MMCU","PinHeader_1x01_P1.00mm_Vertical",70.926000,16.523000,90.000000,top
"MMCU13","MMCU","PinHeader_1x01_P1.00mm_Vertical",69.176000,18.773000,90.000000,top
"MMCU14","MMCU","PinHeader_1x01_P1.00mm_Vertical",67.926000,36.773000,0.000000,top
"MMCU15","MMCU","PinHeader_1x01_P1.00mm_Vertical",61.926000,16.523000,90.000000,top
"MMCU17","MMCU","PinHeader_1x01_P1.00mm_Vertical",104.926000,58.773000,0.000000,top
"MMCU18","MMCU","PinHeader_1x01_P1.00mm_Vertical",65.426000,16.523000,90.000000,top
"MMCU19","MMCU","PinHeader_1x01_P1.00mm_Vertical",67.926000,16.523000,90.000000,top
"MMCU21","MMCU","PinHeader_1x01_P1.00mm_Vertical",68.676000,47.273000,0.000000,top
"MMCU22","MMCU","PinHeader_1x01_P1.00mm_Vertical",79.426000,59.523000,0.000000,top
"MMCU23","MMCU","PinHeader_1x01_P1.00mm_Vertical",81.676000,59.523000,0.000000,top
"MMCU24","MMCU","PinHeader_1x01_P1.00mm_Vertical",98.676000,14.023000,0.000000,top
"MMCU25","MMCU","PinHeader_1x01_P1.00mm_Vertical",97.176000,16.023000,0.000000,top
"MMCU26","MMCU","PinHeader_1x01_P1.00mm_Vertical",95.926000,14.023000,0.000000,top
"MMCU27","MMCU","PinHeader_1x01_P1.00mm_Vertical",94.426000,16.023000,0.000000,top
"MMCU28","MMCU","PinHeader_1x01_P1.00mm_Vertical",66.676000,18.773000,90.000000,top
"MMCU29","MMCU","PinHeader_1x01_P1.00mm_Vertical",64.926000,51.023000,0.000000,top
"MMCU30","MMCU","PinHeader_1x01_P1.00mm_Vertical",63.676000,16.523000,90.000000,top
"MMCU31","MMCU","PinHeader_1x01_P1.00mm_Vertical",60.176000,16.523000,90.000000,top
